source,poi_code,name,poi_type,lat,long,address,city,state,country,pin_code,brand,,
OSM,POI_1003_1474220543,ICICI Bank,service.finance.bank,12.9782465,77.6427852,,Bangalore,Karnataka,India,,ICICI,,
OSM,POI_1003_1474220544,Costa,food.restaurant.cafe,12.978729,77.6439064,,Bangalore,Karnataka,India,,Costa,,
OSM,POI_1003_1474220548,Heart lung clinic,health.clinic,12.9787052,77.6443155,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474220550,Flying machine,shop.fashion,12.9783144,77.6444829,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474220552,Nature's basket,shop.supermarket,12.978261,77.6431384,,Bangalore,Karnataka,India,560038,,,
OSM,POI_1003_1474220554,Cafe Coffee Day,food.restaurant.cafe,12.9786742,77.6427655,,Bangalore,Karnataka,India,,Cafe Coffee Day,,
OSM,POI_1003_1474220558,People,shop.fashion,12.9787161,77.643658,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474220573,Puma showroom,shop.fashion,12.9782722,77.6438945,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474220578,NA,transport.parking,12.9785945,77.6444292,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474220580,NA,service.finance.atm,12.9786857,77.6450948,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474220581,Andhra Bank,service.finance.bank,12.9783314,77.6448308,,Bangalore,Karnataka,India,,Andhra Bank,,
OSM,POI_1003_1474220589,Planet fashion,shop.fashion,12.9787241,77.6440375,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3369904885,NA,NA,12.9779584,77.6430582,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3369904886,NA,NA,12.9779837,77.6443829,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3369904890,NA,NA,12.9782177,77.6427883,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370020257,Lajawaab,food.restaurant,12.9782871,77.6426631,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370020258,Nokia Care,shop.electronics.consumer,12.9783091,77.6431202,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370020259,Rasa India,food.restaurant,12.9782063,77.6431582,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370023187,Jhonson Controls,NA,12.9782416,77.6440148,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370028599,Cafe Max,food.restaurant,12.9783994,77.6443108,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370028600,Max Muller Bhavan,facility.community.library,12.9782063,77.6443594,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370028601,Max Muller Bhavan,leisure.indoor.theatre,12.978257,77.6443355,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370028602,Puma store,shop.supermarket.department,12.9782637,77.6437286,,Bangalore,Karnataka,India,560038,,,
OSM,POI_1003_3370054594,Healing Arts Centre,health.wellbeing.sports,12.9782563,77.6447177,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370054596,Thomas Cook,travel.service.agent,12.9782252,77.644835,,Bangalore,Karnataka,India,,Thomas Cook,,
OSM,POI_1003_3370054597,YLG Salon & Spa,shop.cosmetics.beauty,12.9782601,77.6448569,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370086079,Chamundi Diecast,NA,12.9780257,77.6439707,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3370094147,Casa de Bambeino Montessori,facility.education.school,12.9780057,77.6431739,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3387828970,NA,NA,12.9788799,77.642853,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3506424429,NA,NA,12.9782596,77.6440621,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3506424430,NA,NA,12.9782205,77.6430006,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3506424431,NA,NA,12.9779996,77.6440908,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3506424433,NA,NA,12.9782792,77.6444006,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2198288204,Mast Kalander,food.restaurant,12.978669,77.6440415,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2198288211,Samsung Mobile,shop.electronics.consumer,12.9782524,77.6429753,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2309203423,Decor Destination,shop.home.furniture,12.9779398,77.6443888,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6860307802,Boots,NA,12.9987692,77.5695013,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6937892396,Dr. B. Venkatasubbarao Memorial Hospital,health.hospital.general,12.9981979,77.568151,"53, 7Th Cross , 4Th Main Road, Malleswaram",Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4445410423,Dr. Ashwath N Rao,health.clinic,12.9984271,77.5681698,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4446553289,Hotel Moon Light,food.restaurant,12.9966939,77.5687228,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4446632053,Iyer mess,food.restaurant,12.9987069,77.5699054,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4446978239,Antarastriya,food.restaurant,12.9982337,77.570518,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4447001196,Punjab mail,food.restaurant,12.9985369,77.5695461,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4448630864,Lawrence and Mayo,health.service.optical,12.9977539,77.5696231,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4488314670,Soundarya pride apartments,building.private.residency,12.9981683,77.5705434,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_4488354678,DS Max Swiss Castle,NA,12.998544,77.570474,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_3781794357,NA,facility.community.restroom,12.99825,77.56978,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4087938731,State Bank of India,service.finance.bank,12.9985096,77.5700901,,Bangalore,Karnataka,India,,State Bank of India,,
OSM,POI_1003_9141920977,Malleshwaram Circle,NA,12.9969081,77.5688175,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5611358758,Gundu Palav,food.restaurant,12.9978733,77.5695076,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182061,Nandini Milk Parlour,shop.food.dairy,12.9966988,77.5694901,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182064,NA,NA,12.9974817,77.5693382,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182065,NA,NA,12.997611,77.569337,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182066,NA,NA,12.9976622,77.5695127,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182067,NA,NA,12.9977822,77.5695055,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182068,NA,NA,12.9978206,77.5693465,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182069,Mehta and Bothra Chartered Accountants,service.legal,12.9979278,77.5695055,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182070,NLR Groups,NA,12.9978975,77.5695043,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109182071,Legis Link,NA,12.9979825,77.5695055,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5175027886,SVC Co-Operative Bank Ltd.,service.finance.bank,12.9966897,77.5686323,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5175027887,NA,facility.community.restroom,12.9969169,77.5685986,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5229456533,Indira Canteen,food.restaurant.fast_food,12.9967132,77.5693101,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6108140990,NA,facility.community.restroom,12.9975806,77.5696166,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7087593332,mipl,building.commercial.office,12.9965867,77.5678217,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_428857415,The Malleshwaram association,NA,12.9985927,77.5687751,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_428857750,Maleshwaram Police station,service.govt.police,12.9966811,77.5696708,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_525357113,State Bank of India,service.finance.bank,12.9990424,77.569453,,Bangalore,Karnataka,India,,State Bank of India,,
OSM,POI_1003_576105013,ICICI,service.finance.bank,12.99695,77.5679373,,Bangalore,Karnataka,India,560003,,,
OSM,POI_1003_1176722303,Villa Pottipati,travel.accommodation.hotel,12.9993806,77.5685062,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1289833985,Shree Sagar,food.restaurant,12.9982559,77.5694503,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1289835604,Bangalore Education Society,facility.education.school,12.9989458,77.5685652,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1290152826,NA,shop.fashion.jewelry,12.9984695,77.5692319,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1290152828,NA,shop.occasion.gifts,12.9989399,77.569256,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1290152830,NA,shop.supermarket.convenience,12.9986733,77.5692346,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1290152832,NA,NA,12.9987298,77.5692354,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3400223637,Kanchipuram Varamahalakshmi silks,shop.fashion,12.999115,77.5695329,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6860315077,CITI ATM,service.finance.atm,12.9379839,77.6274825,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489833617,Team Royal's Apartment,building.private.residency,12.9385226,77.6267455,,Bangalore,Karnataka,India,560035,,,
OSM,POI_1003_4766266155,SOCH,shop.fashion,12.9378068,77.6271846,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4766266156,Kushals,shop.fashion,12.9378414,77.6272417,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3801706348,Barleyz,food.restaurant.cafe,12.937762,77.6271125,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5773097749,Bakasur,food.restaurant,12.9380609,77.6275572,,Bangalore,Karnataka,India,560095,,,
OSM,POI_1003_5773107048,Bak Bak Bar,food.nightlife.bar_pub,12.9381524,77.6276967,,Bangalore,Karnataka,India,560034,,,
OSM,POI_1003_5247276738,Via Milano,food.restaurant.cafe,12.9370109,77.6275262,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5915195104,Tattva Cafe,food.restaurant.cafe,12.9385086,77.6261998,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5915230899,Riya Kodali Design House,NA,12.9367256,77.6265291,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5915887950,Yes Bank,service.finance.bank,12.9362974,77.6277069,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6124618183,Shiva Vision Care,health.hospital.general,12.9366526,77.6277125,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6124618658,Lassi top,shop.food.tea_coffee,12.9367507,77.62774,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6124618695,The Tiffin Express,food.restaurant,12.9367615,77.6276835,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7165561635,BrillMindz- Mobile App Development Company in Bangalore,building.commercial.office,12.9372774,77.6266203,,Bangalore,Karnataka,India,560095,,,
OSM,POI_1003_303933809,State Bank of India,service.finance.bank,12.9365346,77.627846,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_748867206,Ganesh Temple,leisure.worship.temple,12.9380122,77.6265834,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_748874051,Digi m2m Solutions,NA,12.936491,77.6263744,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_748886206,Spar,shop.supermarket,12.9374726,77.6278442,,Bangalore,Karnataka,India,560095,Spar,,
OSM,POI_1003_1091310741,Gangothri Restaurant,food.restaurant,12.9377655,77.6267552,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1091310761,Taco Bell,food.restaurant.fast_food,12.9376227,77.6269262,,Bangalore,Karnataka,India,,Taco Bell,,
OSM,POI_1003_1464782313,LifeStyle,shop.fashion,12.9375475,77.6279931,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1464782937,Croma,shop.electronics.consumer,12.9380019,77.62749,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1464957155,Sri Prasanna Veeranjaneya Temple,leisure.worship.temple,12.9378618,77.6265899,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1464957888,NDS Services Pay-TV Tecnology Pvt Ltd,service.technology,12.9374443,77.6282527,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1464958052,Manyavar,shop.fashion,12.9376456,77.626351,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540658,Chalo Punjab,food.restaurant,12.9377944,77.6266966,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540672,Dreams on wheelz,NA,12.937648,77.6267717,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540675,Namdhari's fresh,shop.supermarket,12.9382504,77.6259959,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540691,Kwality Walls,food.restaurant,12.9380577,77.6261445,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540710,Sheelu Flowers,shop.occasion.florist,12.937482,77.6265625,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540713,Baskin Robbins,food.restaurant,12.9377879,77.6263171,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540736,Brown Tree Super,shop.supermarket,12.937363,77.626659,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540754,Vijaya Bank,service.finance.atm,12.9367383,77.6259938,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1468540756,Mahindra showroom,auto.car.dealership,12.9378271,77.6266388,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473308076,Himalaya Health care - druggists,health.service.pharmacy,12.9377532,77.6266479,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473308085,Polynation,food.restaurant,12.9375545,77.6281177,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473308091,Max,shop.fashion,12.9375258,77.6285425,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473308101,Home Lifestyle,shop.electronics.consumer,12.9373924,77.6279943,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1473308109,Taste of Bihar,food.restaurant,12.9376735,77.6264373,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1675218268,NA,service.finance.atm,12.9381879,77.6278322,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1722528824,KFC,food.restaurant.fast_food,12.9376941,77.6270393,,Bangalore,Karnataka,India,,KFC,,
OSM,POI_1003_1744342634,Great Indian Thali,food.restaurant,12.9365165,77.6274121,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1744344130,A Elegant Elephant,NA,12.9364797,77.6273784,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2449073372,NA,transport.parking,12.9374015,77.6283868,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3363283465,Fitness First,health.wellbeing.sports,12.9374907,77.6281009,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2101760690,Barbeque Factory,food.restaurant,12.9364824,77.62744,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6862847941,Globe Moving & Storage Co. Pvt. Ltd.,service.logistics,13.0006319,77.663217,,Bangalore,Karnataka,India,560043,,,
OSM,POI_1003_5833756771,Corner House Ice Cream,food.restaurant,13.0021237,77.6615626,,Bangalore,Karnataka,India,560043,,,
OSM,POI_1003_1834619196,Shemrock Happy Hearts,facility.education.kindergarten,13.001038,77.6623051,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6863194485,Biocon,building.commercial.office,12.846617,77.675625,,Bangalore,Karnataka,India,560100,,,
OSM,POI_1003_4445392577,New Punjabi Foodcorner,food.restaurant,12.8475949,77.677787,,Bangalore,Karnataka,India,560100,,,
OSM,POI_1003_1860940083,Electronics City Phase 2 (East),building.private.residency,12.8468545,77.6769267,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6869474285,Hexagon Global,building.commercial.office,12.9115308,77.6320337,,Bangalore,Karnataka,India,560102,,,
OSM,POI_1003_4489732912,N R Real Estate,service.amenity.real_estate,12.9087233,77.6333986,,Bangalore,Karnataka,India,560069,,,
OSM,POI_1003_3406564328,Vasudev Adigas,food.restaurant,12.9115035,77.6322824,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3680311255,Southinn,food.restaurant.fast_food,12.9105402,77.6327109,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6871418831,Capillary Technologies,building.commercial.office,12.9131875,77.6257144,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5402307922,Garage Renault,auto.car.wash,12.9145552,77.6247068,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5402308122,Isuzu,auto.car.parts,12.9144055,77.6247856,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1467032774,Suraksha Car Care,auto.service.repair,12.9135109,77.6245166,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1469643922,Girias,shop.electronics.consumer,12.912506,77.626093,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1469644020,Mahindra showroom,auto.car.dealership,12.9141932,77.6241465,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1471690115,Tara Fiat Service,auto.service.repair,12.9145174,77.6239184,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474819060,Aswad Hospital,health.hospital.general,12.9147871,77.6247622,"No-206, Reddy Building , Roopena Agrahara Opp Roopena Agrahara Bus Stop, Hosur Main Road",Bangalore,Karnataka,India,560068,,,
OSM,POI_1003_2449248039,Mahindra,auto.car.dealership,12.912146,77.6253492,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3400223639,Sri Mahesh Ceramics,shop.home.hardware,12.9125994,77.6259239,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6874036086,Chabad House,NA,12.9658004,77.6000096,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4381065701,NA,NA,12.9669581,77.5975213,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4446442047,Bangalore Fetal Medicine Centre,health.service.pharmacy,12.9658632,77.5998808,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_4489763600,Zela Luxury Health Club,health.wellbeing.sports,12.9669341,77.5994254,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4542472793,Konark Cafe,food.restaurant.fast_food,12.9662167,77.5997241,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_4542473044,"Jaaga Startup, Study and Labs",NA,12.9656927,77.6001774,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_4542476778,Sonata Software,service.technology.software_IT,12.965444,77.5998699,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_4843100426,Jewels Garden,shop.fashion.jewelry,12.9667854,77.5985305,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4843123826,Rage Chocolatier,shop.food.sweets_snacks,12.9665958,77.5989356,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4847296033,Neelkanth,shop.fashion.jewelry,12.9652897,77.5993035,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862100476,Unisys Global Services India Pvt Ltd,NA,12.9661136,77.599125,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862107357,Citibank ATM,service.finance.atm,12.9677866,77.6002508,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862107358,Arya Bhangy Hand Carved Doors,shop.home.furniture,12.9677649,77.6002064,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862107363,Riya Holidays,travel.service.agent,12.9676928,77.6001299,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862107364,Rugs and Riches,shop.home.houseware,12.9676687,77.6001003,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862116511,SR Gopal Rao,health.service.optical,12.9676326,77.6000558,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862116512,Chai PPoint,food.restaurant.cafe,12.9676062,77.5999991,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862118052,Vijaya Diamonds & Jewels,shop.fashion.jewelry,12.9675244,77.5998954,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862118053,Riya,travel.service.agent,12.9675076,77.5998707,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862121003,5àsec,service.amenity.laundry,12.9675773,77.5999645,,Bangalore,Karnataka,India,,5àsec,,
OSM,POI_1003_3862121004,Rajatha Jewellers,shop.fashion.jewelry,12.9675509,77.59993,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862132130,Rajarathnam's Jewels,shop.fashion.jewelry,12.9674835,77.5998288,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862132131,Faasos's,food.restaurant.fast_food,12.9674571,77.5997967,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862137594,National Medical Center,health.clinic,12.9674907,77.5998658,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862569634,Tata Consulting Engineers Ltd,NA,12.9669716,77.5993826,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862569635,Indian Overseas Bank,service.finance.bank,12.9668801,77.599278,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862572028,UTI Mutual Fund,service.finance.brokerage,12.9674499,77.5997689,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862572029,Balaji Pharma,health.service.pharmacy,12.9674186,77.5997528,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862572030,Acme Fitness,shop.sports.equipment,12.9674081,77.5997206,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3862572657,Chetak Pharmacy,health.service.pharmacy,12.9678054,77.6002865,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7576958106,Gleneagles Global Hospitals,health.hospital.general,12.9654497,77.5999044,"Richmond Road, Shanthala Nagar, Ashok Nagar, Bengaluru",Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_5765878304,Oriental Bank of Commerce,service.finance.bank,12.9649875,77.5996327,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4866328821,The Bose Service Centre,shop.electronics.consumer,12.9655218,77.5980177,,Bangalore,Karnataka,India,560025,,,
OSM,POI_1003_5200633856,Sanctum Pub,food.nightlife.bar_pub,12.9654654,77.5989089,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5229454410,Style Spa,shop.home.furniture,12.9650621,77.5998831,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7136947081,Richmond Circle,NA,12.967402,77.5994439,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7287822686,Recidency Road Bicycle Parking,auto.bicycle.rental,12.9673836,77.5993562,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_597072518,MacIvor Town,NA,12.9660761,77.6001316,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1449018888,Residency Pharmacy,health.service.pharmacy,12.9668907,77.5986274,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1666861677,NA,service.finance.bank,12.9668886,77.5993311,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_2774680147,HDFC Bank,service.finance.bank,12.9652714,77.5985205,,Bangalore,Karnataka,India,,HDFC,,
OSM,POI_1003_3243918288,Mahesh Lunch Home,food.restaurant,12.9657628,77.598157,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1851685727,Harimas,food.restaurant,12.9670967,77.5988615,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6875284979,Jayaram Das Factory,NA,12.9306952,77.5060698,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5558684067,Jayaram Das Factory,NA,12.9298249,77.5056286,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7137042126,NA,service.finance.atm,12.9304328,77.5062892,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7176651726,Hindustan Petroleum,transport.fuel,12.9295766,77.5040348,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7201078710,Sifang India Pvt. Ltd.,building.commercial.office,12.929842,77.5058748,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6875293726,BWSSB Quarters,NA,12.9397502,77.5235071,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6875293727,BWSSB Quarters,NA,12.9393044,77.5232791,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6899554650,Vidya Vikas Polytechnic,facility.education.college,12.938738,77.5230114,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_4489831846,Sri Venkateshwara Stone Crushers,NA,12.9419258,77.5232885,,Bangalore,Karnataka,India,560039,,,
OSM,POI_1003_5109210000,Ashwini Bar and Restaurant,food.nightlife.bar_pub,12.9400466,77.5242659,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5168531379,Harsha Store,shop.electronics.consumer,12.9395744,77.5230527,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7124635753,NA,NA,12.9410881,77.5244316,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7124635754,Bhavani Timbers,shop.home.furniture,12.9397588,77.5231522,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1474854798,Indian Oil Petrol Pump,transport.fuel,12.9397172,77.5238766,,Bangalore,Karnataka,India,,Indian Oil,,
OSM,POI_1003_6875293748,Rajarajeshwarinagara Gate,NA,12.9362949,77.5175629,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_3799002966,Sri Krishna Nandagokula Veg,food.restaurant,12.9365363,77.5167879,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109209997,Renault,auto.car.dealership,12.9358578,77.5160132,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5109209998,Mikasa Real Wood Floors,shop.home.houseware,12.9360397,77.5168273,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7124635772,Rajarajeshwarinagara Gate,NA,12.9356418,77.518284,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7137042125,Tridentauto Honda,auto.motorcycle.dealership,12.9358794,77.5162321,,Bangalore,Karnataka,India,,Honda,,
OSM,POI_1003_7255803983,Hindustan Petroleum,transport.fuel,12.9360141,77.5165258,,Bangalore,Karnataka,India,,Hindustan Petroleum,,
OSM,POI_1003_1463527821,Ganesh Wood Timber,shop.home.furniture,12.93668,77.5163231,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463547234,KFC,food.restaurant.fast_food,12.9360631,77.5177447,,Bangalore,Karnataka,India,,KFC,,
OSM,POI_1003_1463547492,McDonald's,food.restaurant.fast_food,12.9360526,77.5179485,,Bangalore,Karnataka,India,,McDonald's,,
OSM,POI_1003_1463547493,Big Cinemas,leisure.indoor.cinema,12.9357964,77.5177929,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463547878,Star Bazaar,shop.supermarket,12.9358801,77.5176749,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463549048,Brand Factory,shop.fashion,12.9359062,77.5178788,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463550307,Pai Electronics,shop.electronics.consumer,12.9358801,77.5175515,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_1463551226,NA,service.finance.atm,12.9359271,77.5179968,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_6875293765,Bangalore University Gate,NA,12.9355411,77.5131387,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_7007305754,SKL Grand Rooms,travel.accommodation.hostel,12.9347724,77.511431,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9048813176,Jnana Bharati,NA,12.935405,77.5124194,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_9049846515,Jnana Bharathi,NA,12.9354357,77.5124063,,Bangalore,Karnataka,India,,,,
OSM,POI_1003_5760197776,Jnana Bharati,NA,12.9354476,77.5124016,,Bangalore,Karnataka,India,,,,
